order_id,order_date,customer_id,region,channel,category,unit_price,quantity,discount,revenue,returned,delivery_days
ORD-00274,2025-07-05,CUST-0146,South,Web,Home,47.32,3,0.10,127.76,0,3
ORD-00275,2025-09-20,CUST-0608,West,Store,Beauty,24.25,1,0.00,24.25,0,2
ORD-00276,2025-08-31,CUST-0863,Midwest,Store,Apparel,57.37,2,0.10,103.26,0,4
ORD-00277,2025-05-20,CUST-0441,West,Web,Electronics,126.28,2,0.15,214.68,0,4
ORD-00278,2025-08-13,CUST-0176,Midwest,Mobile,Apparel,34.28,3,0.20,82.28,0,3
ORD-00279,2025-06-25,CUST-0582,South,Web,Home,25.30,1,0.30,17.71,1,5
ORD-00280,2025-12-13,CUST-0492,Midwest,Web,Outdoors,56.68,1,0.05,53.85,0,7
ORD-00281,2025-07-20,CUST-0621,South,Web,Electronics,202.46,4,0.00,809.84,0,4
ORD-00282,2025-09-25,CUST-0802,South,Mobile,Apparel,54.45,2,0.20,87.11,0,3
ORD-00283,2025-10-22,CUST-0742,Midwest,Mobile,Electronics,131.47,1,0.15,111.75,0,6
ORD-00284,2025-11-20,CUST-0893,West,Mobile,Beauty,43.51,3,0.30,91.37,0,6
ORD-00285,2025-02-01,CUST-0280,Northeast,Web,Beauty,31.51,1,0.00,31.51,0,1
ORD-00286,2025-05-27,CUST-0224,Midwest,Web,Beauty,48.50,1,0.10,43.65,0,5
ORD-00287,2025-07-22,CUST-0074,West,Web,Electronics,149.35,2,0.15,253.90,0,5
ORD-00288,2025-09-06,CUST-0255,West,Mobile,Beauty,32.19,1,0.10,28.97,0,3
ORD-00289,2025-06-05,CUST-0715,West,Web,Outdoors,82.09,1,0.10,73.88,0,6
ORD-00290,2025-11-15,CUST-0468,West,Mobile,Beauty,37.54,1,0.20,30.03,0,4
ORD-00291,2025-03-11,CUST-0418,South,Web,Electronics,215.00,2,0.20,344.01,0,4
ORD-00292,2025-05-08,CUST-0155,Northeast,Store,Apparel,35.27,3,0.00,105.82,0,1
ORD-00293,2025-01-29,CUST-0385,Midwest,Store,Beauty,23.79,5,0.10,107.04,0,3
ORD-00294,2025-03-24,CUST-0739,South,Web,Outdoors,73.24,1,0.00,73.24,0,8
ORD-00295,2025-02-15,CUST-0394,Midwest,Mobile,Electronics,162.17,1,0.10,145.95,0,2
ORD-00296,2025-12-21,CUST-0691,Northeast,Web,Home,39.67,2,0.30,55.53,0,5
ORD-00297,2025-05-15,CUST-0732,Northeast,Mobile,Electronics,105.57,2,0.10,190.03,0,4
ORD-00298,2025-10-30,CUST-0143,West,Web,Electronics,168.90,1,0.15,143.57,0,7
ORD-00299,2025-12-25,CUST-0753,Midwest,Web,Outdoors,82.56,2,0.00,165.12,0,5
ORD-00300,2025-06-12,CUST-0534,West,Store,Home,87.96,2,0.00,175.91,0,3
ORD-00301,2025-02-04,CUST-0794,Northeast,Web,Home,50.28,1,0.05,47.76,0,5
ORD-00302,2025-08-12,CUST-0494,Midwest,Mobile,Apparel,46.70,1,0.20,37.36,0,4
ORD-00303,2025-02-07,CUST-0845,Northeast,Mobile,Electronics,104.51,1,0.20,83.61,0,6
ORD-00304,2025-10-26,CUST-0434,West,Mobile,Apparel,40.45,4,0.10,145.61,0,3
ORD-00305,2025-08-24,CUST-0305,Midwest,Mobile,Beauty,14.43,3,0.20,34.63,0,6
ORD-00306,2025-09-06,CUST-0576,Northeast,Store,Electronics,165.62,2,0.00,331.24,0,1
ORD-00307,2025-04-21,CUST-0224,Northeast,Web,Apparel,35.60,4,0.05,135.29,0,5
ORD-00308,2025-01-09,CUST-0313,Midwest,Mobile,Home,37.83,1,0.00,37.83,0,5
ORD-00309,2025-05-25,CUST-0854,South,Store,Apparel,30.83,4,0.20,98.65,0,1
ORD-00310,2025-10-25,CUST-0076,West,Store,Beauty,40.76,2,0.15,69.29,0,1
ORD-00311,2025-04-03,CUST-0337,Northeast,Store,Apparel,39.05,1,0.00,39.05,0,1
ORD-00312,2025-07-29,CUST-0163,West,Web,Apparel,50.54,1,0.15,42.96,0,5
ORD-00313,2025-01-05,CUST-0594,West,Web,Electronics,132.48,2,0.10,238.46,0,8
ORD-00314,2025-12-05,CUST-0506,Northeast,Store,Beauty,24.96,1,0.05,23.71,0,1
ORD-00315,2025-03-16,CUST-0888,Northeast,Web,Beauty,28.87,1,0.00,28.87,0,5
ORD-00316,2025-04-01,CUST-0723,West,Mobile,Beauty,26.40,1,0.10,23.76,0,4
ORD-00317,2025-03-05,CUST-0726,South,Web,Electronics,142.27,1,0.00,142.27,0,4
ORD-00318,2025-10-20,CUST-0550,South,Mobile,Electronics,113.31,3,0.00,339.92,0,1
ORD-00319,2025-07-28,CUST-0361,South,Mobile,Electronics,208.97,2,0.30,292.55,0,3
ORD-00320,2025-05-10,CUST-0664,West,Store,Beauty,49.55,1,0.20,39.64,1,1
ORD-00321,2025-03-02,CUST-0387,West,Mobile,Outdoors,61.08,2,0.00,122.15,0,5
ORD-00322,2025-08-04,CUST-0846,South,Web,Beauty,37.65,5,0.00,188.26,0,4
ORD-00323,2025-03-08,CUST-0816,South,Store,Electronics,128.86,1,0.10,115.97,0,2
ORD-00324,2025-07-12,CUST-0833,Northeast,Web,Home,65.56,2,0.20,104.90,0,5
ORD-00325,2025-06-03,CUST-0128,Northeast,Web,Outdoors,72.91,1,0.15,61.97,0,4
ORD-00326,2025-05-21,CUST-0081,West,Web,Home,59.32,2,0.00,118.63,1,5
ORD-00327,2025-01-02,CUST-0015,South,Web,Beauty,34.33,1,0.15,29.18,0,6
ORD-00328,2025-04-14,CUST-0212,Midwest,Web,Beauty,31.22,1,0.15,26.53,0,1
ORD-00329,2025-01-07,CUST-0744,Midwest,Web,Outdoors,135.72,1,0.00,135.72,0,7
ORD-00330,2025-10-22,CUST-0892,Northeast,Store,Outdoors,79.12,1,0.00,79.12,0,3
ORD-00331,2025-03-07,CUST-0727,Midwest,Store,Apparel,45.79,4,0.10,164.86,1,1
ORD-00332,2025-07-30,CUST-0623,West,Web,Home,40.83,2,0.10,73.50,0,3
ORD-00333,2025-10-09,CUST-0651,Northeast,Store,Beauty,28.23,1,0.15,23.99,0,1
ORD-00334,2025-03-30,CUST-0598,West,Web,Home,71.84,1,0.15,61.07,0,2
ORD-00335,2025-11-24,CUST-0260,West,Mobile,Beauty,38.21,1,0.00,38.21,0,3
ORD-00336,2025-02-19,CUST-0600,South,Mobile,Home,61.62,3,0.10,166.38,0,5
ORD-00337,2025-07-01,CUST-0822,Midwest,Web,Electronics,174.51,5,0.05,828.93,0,4
ORD-00338,2025-11-10,CUST-0848,South,Web,Beauty,29.75,1,0.05,28.26,0,1
ORD-00339,2025-06-02,CUST-0244,Midwest,Web,Electronics,155.45,2,0.10,279.81,0,5
ORD-00340,2025-11-12,CUST-0414,Midwest,Mobile,Outdoors,85.74,1,0.00,85.74,0,8
ORD-00341,2025-10-21,CUST-0807,Midwest,Mobile,Outdoors,103.39,5,0.10,465.27,0,3
ORD-00342,2025-01-14,CUST-0736,West,Mobile,Home,55.74,4,0.10,200.67,0,3
ORD-00343,2025-12-16,CUST-0048,South,Web,Home,57.82,1,0.15,49.15,0,2
ORD-00344,2025-01-25,CUST-0820,West,Mobile,Beauty,42.64,2,0.20,68.22,0,4
ORD-00345,2025-12-13,CUST-0100,West,Store,Apparel,19.95,4,0.15,67.85,0,1
ORD-00346,2025-03-19,CUST-0211,Midwest,Mobile,Electronics,162.89,1,0.05,154.75,1,5
ORD-00347,2025-06-27,CUST-0813,Midwest,Mobile,Beauty,21.58,2,0.30,30.21,1,5
ORD-00348,2025-05-17,CUST-0213,Northeast,Mobile,Apparel,28.80,2,0.05,54.73,0,4
ORD-00349,2025-12-21,CUST-0857,Northeast,Store,Home,65.28,1,0.10,58.75,0,1
ORD-00350,2025-06-22,CUST-0379,Midwest,Web,Beauty,40.43,1,0.10,36.39,0,3
ORD-00351,2025-07-01,CUST-0009,Midwest,Store,Outdoors,68.23,2,0.20,109.17,1,1
ORD-00352,2025-04-23,CUST-0040,West,Web,Beauty,40.68,1,0.00,40.68,0,4
ORD-00353,2025-07-07,CUST-0653,Northeast,Mobile,Home,70.61,3,0.05,201.25,0,5
ORD-00354,2025-04-06,CUST-0435,Northeast,Mobile,Home,70.67,1,0.00,70.67,0,4
ORD-00355,2025-07-21,CUST-0072,Midwest,Web,Electronics,152.74,1,0.15,129.83,0,7
ORD-00356,2025-12-29,CUST-0489,South,Store,Electronics,97.97,2,0.00,195.93,0,1
ORD-00357,2025-04-21,CUST-0029,Northeast,Web,Electronics,110.21,3,0.05,314.11,0,4
ORD-00358,2025-09-22,CUST-0664,Northeast,Web,Home,67.13,1,0.10,60.42,0,5
ORD-00359,2025-08-15,CUST-0221,South,Web,Home,42.93,1,0.10,38.64,0,4
ORD-00360,2025-04-17,CUST-0338,Midwest,Mobile,Apparel,57.16,1,0.20,45.73,1,7
ORD-00361,2025-09-01,CUST-0425,Midwest,Mobile,Apparel,68.30,1,0.05,64.88,1,3
ORD-00362,2025-01-21,CUST-0689,West,Mobile,Beauty,40.39,1,0.10,36.35,0,4
ORD-00363,2025-07-25,CUST-0807,Midwest,Web,Home,79.06,1,0.30,55.34,0,3
ORD-00364,2025-05-25,CUST-0468,Northeast,Web,Electronics,116.77,2,0.15,198.50,0,1
ORD-00365,2025-02-02,CUST-0314,West,Mobile,Home,47.37,1,0.05,45.01,0,4
ORD-00366,2025-05-17,CUST-0509,Northeast,Web,Outdoors,66.90,2,0.00,133.80,0,1
ORD-00367,2025-11-11,CUST-0649,Northeast,Store,Apparel,60.68,4,0.00,242.74,0,1
ORD-00368,2025-02-22,CUST-0014,Northeast,Web,Beauty,47.55,1,0.00,47.55,1,6
ORD-00369,2025-07-18,CUST-0387,West,Mobile,Outdoors,69.66,1,0.10,62.70,1,4
ORD-00370,2025-06-06,CUST-0642,Midwest,Store,Beauty,18.36,4,0.30,51.42,0,3
ORD-00371,2025-11-24,CUST-0472,Midwest,Mobile,Beauty,31.21,2,0.00,62.42,0,5
ORD-00372,2025-08-08,CUST-0208,Midwest,Mobile,Outdoors,101.00,2,0.20,161.60,0,3
ORD-00373,2025-10-28,CUST-0175,West,Web,Electronics,151.37,1,0.10,136.23,0,5
ORD-00374,2025-04-24,CUST-0092,Midwest,Mobile,Apparel,56.94,5,0.00,284.69,0,4
ORD-00375,2025-07-26,CUST-0200,West,Web,Home,67.72,1,0.15,57.56,0,7
ORD-00376,2025-06-23,CUST-0802,South,Web,Beauty,20.67,1,0.20,16.53,0,4
ORD-00377,2025-03-06,CUST-0293,Midwest,Mobile,Apparel,52.93,2,0.10,95.28,1,4
ORD-00378,2025-12-28,CUST-0096,South,Mobile,Apparel,48.22,1,0.20,38.57,0,6
ORD-00379,2025-02-05,CUST-0029,West,Store,Outdoors,108.74,1,0.05,103.30,0,2
ORD-00380,2025-02-19,CUST-0449,South,Store,Beauty,30.57,3,0.10,82.53,0,1
ORD-00381,2025-04-07,CUST-0408,Midwest,Store,Electronics,174.02,4,0.05,661.27,0,1
ORD-00382,2025-06-14,CUST-0190,West,Web,Apparel,57.44,5,0.05,272.84,0,6
ORD-00383,2025-06-11,CUST-0588,Midwest,Web,Beauty,23.20,4,0.10,83.54,1,6
ORD-00384,2025-06-27,CUST-0233,Northeast,Web,Electronics,151.00,1,0.05,143.45,0,3
ORD-00385,2025-11-30,CUST-0418,West,Web,Outdoors,124.07,1,0.20,99.25,0,4
ORD-00386,2025-12-03,CUST-0266,West,Mobile,Apparel,31.96,4,0.15,108.65,0,5
ORD-00387,2025-11-03,CUST-0613,West,Web,Home,48.73,1,0.30,34.11,0,3
ORD-00388,2025-02-05,CUST-0870,South,Web,Outdoors,89.31,2,0.15,151.83,0,2
ORD-00389,2025-12-30,CUST-0637,West,Web,Beauty,14.69,2,0.20,23.50,0,4
ORD-00390,2025-11-29,CUST-0714,Midwest,Web,Electronics,205.86,1,0.10,185.27,0,5
ORD-00391,2025-05-05,CUST-0632,Midwest,Web,Electronics,152.02,1,0.00,152.02,0,8
ORD-00392,2025-11-10,CUST-0880,West,Mobile,Beauty,24.01,2,0.00,48.01,0,5
ORD-00393,2025-07-26,CUST-0245,South,Web,Apparel,23.00,3,0.10,62.11,0,7
ORD-00394,2025-04-03,CUST-0098,Midwest,Mobile,Outdoors,72.17,1,0.15,61.35,0,7
ORD-00395,2025-11-08,CUST-0397,South,Mobile,Beauty,26.05,1,0.20,20.84,0,6
ORD-00396,2025-01-07,CUST-0017,West,Store,Electronics,154.78,1,0.00,154.78,0,1
ORD-00397,2025-03-03,CUST-0873,South,Web,Apparel,57.42,5,0.15,244.02,0,2
ORD-00398,2025-01-17,CUST-0740,Northeast,Web,Beauty,36.56,2,0.05,69.46,0,5
ORD-00399,2025-02-19,CUST-0063,West,Web,Apparel,28.93,2,0.00,57.86,0,4
ORD-00400,2025-03-28,CUST-0769,South,Store,Home,50.80,1,0.00,50.80,0,1
ORD-00401,2025-03-09,CUST-0817,West,Mobile,Apparel,46.29,1,0.00,46.29,0,4
ORD-00402,2025-09-19,CUST-0654,Northeast,Web,Electronics,126.86,1,0.05,120.51,0,6
ORD-00403,2025-07-21,CUST-0366,West,Web,Outdoors,39.26,1,0.05,37.30,0,8
ORD-00404,2025-12-22,CUST-0037,Midwest,Store,Electronics,174.40,1,0.15,148.24,0,5
ORD-00405,2025-09-21,CUST-0522,Midwest,Mobile,Apparel,55.57,1,0.00,55.57,1,6
ORD-00406,2025-01-23,CUST-0379,Midwest,Web,Home,65.23,3,0.15,166.35,0,5
ORD-00407,2025-06-01,CUST-0343,West,Store,Electronics,83.93,1,0.00,83.93,0,1
ORD-00408,2025-02-28,CUST-0112,South,Store,Beauty,33.06,1,0.05,31.40,0,2
ORD-00409,2025-07-22,CUST-0336,Midwest,Web,Beauty,30.43,3,0.15,77.60,0,2
ORD-00410,2025-11-08,CUST-0120,Midwest,Web,Outdoors,87.86,1,0.20,70.29,0,6
ORD-00411,2025-04-17,CUST-0569,West,Web,Home,30.12,1,0.15,25.60,0,7
ORD-00412,2025-08-20,CUST-0072,Midwest,Mobile,Home,42.45,1,0.20,33.96,0,3
ORD-00413,2025-10-09,CUST-0209,West,Mobile,Outdoors,114.54,1,0.05,108.82,0,3
ORD-00414,2025-10-15,CUST-0126,Midwest,Web,Apparel,49.42,2,0.30,69.19,0,3
ORD-00415,2025-10-29,CUST-0809,Northeast,Store,Home,51.72,2,0.20,82.75,0,1
ORD-00416,2025-10-06,CUST-0632,West,Mobile,Electronics,132.24,1,0.00,132.24,1,4
ORD-00417,2025-03-23,CUST-0706,Midwest,Mobile,Outdoors,110.46,1,0.00,110.46,0,4
ORD-00418,2025-02-03,CUST-0013,West,Web,Outdoors,82.38,1,0.30,57.67,0,5
ORD-00419,2025-03-24,CUST-0781,West,Web,Home,57.34,1,0.15,48.74,0,2
ORD-00420,2025-05-28,CUST-0411,Northeast,Mobile,Home,42.77,3,0.10,115.49,0,5
ORD-00421,2025-11-18,CUST-0622,Northeast,Store,Beauty,38.65,5,0.20,154.61,0,1
ORD-00422,2025-02-10,CUST-0369,Midwest,Web,Home,80.59,5,0.10,362.67,0,4
ORD-00423,2025-04-16,CUST-0427,Northeast,Web,Home,43.93,1,0.15,37.34,0,2
ORD-00424,2025-10-08,CUST-0315,Midwest,Mobile,Home,40.76,4,0.15,138.59,0,6
ORD-00425,2025-08-11,CUST-0074,West,Web,Beauty,29.39,2,0.10,52.90,1,4
ORD-00426,2025-06-04,CUST-0614,Midwest,Store,Outdoors,80.18,1,0.10,72.16,0,1
ORD-00427,2025-03-21,CUST-0401,South,Web,Apparel,25.26,2,0.00,50.51,0,3
ORD-00428,2025-12-09,CUST-0169,Northeast,Store,Outdoors,92.46,2,0.15,157.18,0,1
ORD-00429,2025-09-18,CUST-0074,Northeast,Mobile,Apparel,65.71,2,0.00,131.43,0,3
ORD-00430,2025-03-04,CUST-0332,Midwest,Mobile,Outdoors,120.53,1,0.10,108.48,0,5
ORD-00431,2025-12-03,CUST-0562,West,Web,Electronics,187.26,3,0.00,561.79,0,3
ORD-00432,2025-09-07,CUST-0463,South,Mobile,Apparel,32.85,1,0.30,23.00,0,1
ORD-00433,2025-06-21,CUST-0881,West,Store,Apparel,33.65,2,0.00,67.30,1,4
ORD-00434,2025-12-27,CUST-0825,South,Mobile,Beauty,20.10,2,0.00,40.20,0,5
ORD-00435,2025-12-19,CUST-0769,South,Mobile,Home,62.56,1,0.15,53.17,0,5
ORD-00436,2025-07-29,CUST-0349,South,Mobile,Beauty,20.54,2,0.00,41.09,0,5
ORD-00437,2025-03-23,CUST-0848,Midwest,Store,Electronics,236.93,2,0.20,379.09,0,2
ORD-00438,2025-12-31,CUST-0046,West,Mobile,Electronics,197.30,2,0.00,394.60,0,2
ORD-00439,2025-06-20,CUST-0559,Northeast,Mobile,Electronics,198.37,2,0.05,376.91,0,4
ORD-00440,2025-12-26,CUST-0552,South,Web,Electronics,150.43,1,0.15,127.87,0,3
ORD-00441,2025-08-29,CUST-0208,Midwest,Store,Home,60.02,1,0.00,60.02,0,4
ORD-00442,2025-11-15,CUST-0733,West,Mobile,Beauty,28.43,1,0.00,28.43,0,5
ORD-00443,2025-02-26,CUST-0676,South,Mobile,Electronics,92.00,2,0.15,156.40,1,3
ORD-00444,2025-08-19,CUST-0652,Northeast,Mobile,Apparel,32.64,1,0.10,29.38,0,5
ORD-00445,2025-06-28,CUST-0336,Midwest,Web,Outdoors,62.06,2,0.10,111.71,0,3
ORD-00446,2025-03-16,CUST-0520,Northeast,Mobile,Electronics,170.40,3,0.10,460.09,0,2
ORD-00447,2025-05-01,CUST-0895,Northeast,Web,Outdoors,43.76,4,0.15,148.77,0,4
ORD-00448,2025-12-01,CUST-0143,South,Mobile,Outdoors,82.20,2,0.10,147.96,0,4
ORD-00449,2025-12-10,CUST-0731,South,Web,Home,65.51,2,0.00,131.03,0,6
ORD-00450,2025-01-25,CUST-0293,Northeast,Web,Apparel,49.63,1,0.05,47.15,1,5
ORD-00451,2025-01-06,CUST-0099,Northeast,Store,Beauty,39.71,1,0.00,39.71,0,3
ORD-00452,2025-05-27,CUST-0634,West,Web,Beauty,24.09,3,0.10,65.05,0,2
ORD-00453,2025-01-03,CUST-0739,Northeast,Web,Apparel,40.11,2,0.10,72.20,0,6
ORD-00454,2025-11-16,CUST-0316,Northeast,Web,Home,91.01,2,0.05,172.92,0,5
ORD-00455,2025-12-20,CUST-0279,West,Mobile,Electronics,165.82,1,0.15,140.95,1,4
ORD-00456,2025-02-01,CUST-0658,Midwest,Store,Apparel,56.11,1,0.10,50.50,0,3
ORD-00457,2025-12-17,CUST-0792,Midwest,Web,Beauty,33.45,2,0.15,56.87,0,4
ORD-00458,2025-06-16,CUST-0379,South,Web,Electronics,217.54,1,0.05,206.66,0,3
ORD-00459,2025-05-21,CUST-0558,West,Web,Apparel,39.09,1,0.20,31.27,0,1
ORD-00460,2025-01-01,CUST-0699,South,Web,Electronics,124.52,2,0.00,249.05,0,4
ORD-00461,2025-07-29,CUST-0855,South,Store,Apparel,46.68,1,0.10,42.02,0,1
ORD-00462,2025-01-29,CUST-0880,Northeast,Web,Electronics,113.11,1,0.05,107.45,0,5
ORD-00463,2025-04-04,CUST-0125,South,Store,Outdoors,92.27,1,0.10,83.05,0,2
ORD-00464,2025-09-11,CUST-0626,West,Mobile,Beauty,14.13,2,0.05,26.84,0,6
ORD-00465,2025-03-30,CUST-0275,South,Store,Apparel,62.51,2,0.20,100.01,1,3
ORD-00466,2025-12-28,CUST-0683,Northeast,Mobile,Electronics,160.00,1,0.05,152.00,0,4
ORD-00467,2025-08-11,CUST-0117,Midwest,Web,Beauty,49.07,3,0.15,125.13,1,4
ORD-00468,2025-03-19,CUST-0118,West,Mobile,Apparel,53.40,2,0.00,106.79,0,5
ORD-00469,2025-12-19,CUST-0352,South,Mobile,Beauty,42.26,3,0.20,101.43,1,5
ORD-00470,2025-12-11,CUST-0715,Northeast,Web,Apparel,27.61,2,0.10,49.70,0,2
ORD-00471,2025-11-15,CUST-0591,West,Web,Apparel,26.38,1,0.15,22.42,0,5
ORD-00472,2025-06-08,CUST-0503,Midwest,Store,Apparel,32.48,2,0.10,58.47,0,1
ORD-00473,2025-11-21,CUST-0118,South,Web,Beauty,24.98,3,0.00,74.93,0,4
ORD-00474,2025-02-27,CUST-0020,South,Mobile,Beauty,20.13,1,0.15,17.11,0,4
ORD-00475,2025-05-14,CUST-0668,South,Web,Outdoors,30.69,1,0.05,29.16,0,5
ORD-00476,2025-12-13,CUST-0114,Northeast,Web,Electronics,134.39,2,0.00,268.79,0,2
ORD-00477,2025-02-26,CUST-0547,Midwest,Store,Outdoors,75.14,3,0.00,225.43,0,1
ORD-00478,2025-01-17,CUST-0218,Midwest,Web,Home,59.45,5,0.00,297.23,0,4
ORD-00479,2025-10-24,CUST-0501,South,Mobile,Apparel,40.41,5,0.15,171.73,1,3
ORD-00480,2025-04-10,CUST-0346,West,Web,Apparel,61.84,2,0.00,123.67,0,2
ORD-00481,2025-02-04,CUST-0525,Northeast,Mobile,Outdoors,92.55,3,0.05,263.78,0,5
ORD-00482,2025-02-07,CUST-0852,West,Web,Beauty,46.42,1,0.00,46.42,0,2
ORD-00483,2025-01-27,CUST-0125,South,Mobile,Apparel,51.20,1,0.10,46.08,0,6
ORD-00484,2025-02-13,CUST-0580,Midwest,Mobile,Home,65.38,1,0.00,65.38,0,5
ORD-00485,2025-10-08,CUST-0687,Northeast,Store,Apparel,40.97,1,0.05,38.92,0,4
ORD-00486,2025-03-29,CUST-0364,South,Mobile,Home,70.56,2,0.00,141.12,0,8
ORD-00487,2025-04-13,CUST-0059,West,Web,Outdoors,57.10,2,0.00,114.19,0,5
ORD-00488,2025-01-05,CUST-0021,Midwest,Mobile,Outdoors,100.47,5,0.15,427.01,0,7
ORD-00489,2025-01-22,CUST-0170,Northeast,Store,Electronics,134.15,3,0.10,362.22,0,3
ORD-00490,2025-08-24,CUST-0073,Northeast,Web,Home,67.67,4,0.00,270.70,0,7
ORD-00491,2025-07-12,CUST-0832,Midwest,Mobile,Electronics,178.27,3,0.15,454.59,1,5
ORD-00492,2025-12-15,CUST-0705,South,Web,Electronics,189.01,1,0.15,160.66,0,3
ORD-00493,2025-02-20,CUST-0852,Northeast,Web,Apparel,67.25,2,0.10,121.04,0,5
ORD-00494,2025-11-01,CUST-0472,South,Web,Beauty,43.63,4,0.05,165.81,0,4
ORD-00495,2025-04-27,CUST-0558,Northeast,Mobile,Outdoors,87.66,1,0.20,70.13,0,2
ORD-00496,2025-04-08,CUST-0189,South,Mobile,Home,52.16,3,0.00,156.49,0,3
ORD-00497,2025-02-17,CUST-0501,Midwest,Mobile,Outdoors,37.40,1,0.20,29.92,0,6
ORD-00498,2025-11-22,CUST-0768,Northeast,Web,Electronics,137.21,1,0.10,123.49,0,5
ORD-00499,2025-12-23,CUST-0549,West,Web,Beauty,49.36,3,0.15,125.86,0,3
ORD-00500,2025-11-17,CUST-0479,Midwest,Web,Outdoors,108.80,4,0.05,413.44,0,5
ORD-00501,2025-07-29,CUST-0499,South,Mobile,Outdoors,53.09,2,0.15,90.26,0,6
ORD-00502,2025-02-15,CUST-0442,Midwest,Web,Beauty,42.90,1,0.20,34.32,0,3
ORD-00503,2025-08-20,CUST-0579,Northeast,Mobile,Beauty,7.86,2,0.00,15.72,0,6
ORD-00504,2025-01-03,CUST-0824,Northeast,Mobile,Outdoors,43.57,2,0.15,74.07,0,5
ORD-00505,2025-03-26,CUST-0334,South,Store,Apparel,51.84,1,0.15,44.06,0,2
ORD-00506,2025-11-26,CUST-0405,Midwest,Web,Outdoors,68.97,3,0.10,186.23,0,5
ORD-00507,2025-12-04,CUST-0282,West,Mobile,Outdoors,69.23,1,0.15,58.84,0,5
ORD-00508,2025-08-22,CUST-0121,West,Mobile,Electronics,150.93,2,0.05,286.76,0,2
ORD-00509,2025-11-24,CUST-0404,Northeast,Store,Electronics,185.52,2,0.30,259.73,0,2
ORD-00510,2025-11-19,CUST-0217,West,Web,Apparel,57.65,1,0.10,51.88,1,5
ORD-00511,2025-09-11,CUST-0417,Midwest,Web,Electronics,137.78,5,0.00,688.89,0,3
ORD-00512,2025-10-17,CUST-0501,West,Store,Home,31.46,3,0.10,84.94,0,2
ORD-00513,2025-12-29,CUST-0194,Northeast,Web,Apparel,55.09,2,0.05,104.67,0,3
ORD-00514,2025-11-12,CUST-0346,Northeast,Mobile,Apparel,55.97,1,0.00,55.97,0,5
ORD-00515,2025-07-09,CUST-0287,South,Store,Outdoors,95.14,2,0.30,133.19,0,1
ORD-00516,2025-12-29,CUST-0261,South,Mobile,Electronics,131.85,2,0.00,263.71,1,6
ORD-00517,2025-12-13,CUST-0729,South,Web,Apparel,63.24,1,0.00,63.24,0,3
ORD-00518,2025-04-02,CUST-0041,South,Web,Home,44.53,1,0.00,44.53,0,4
ORD-00519,2025-12-07,CUST-0677,South,Mobile,Home,49.71,1,0.15,42.26,0,2
ORD-00520,2025-04-03,CUST-0743,South,Store,Home,59.90,2,0.10,107.82,0,4
ORD-00521,2025-01-30,CUST-0287,South,Mobile,Electronics,98.20,1,0.10,88.38,0,4
ORD-00522,2025-09-22,CUST-0163,Midwest,Mobile,Beauty,38.39,2,0.05,72.95,1,5
ORD-00523,2025-11-17,CUST-0671,South,Web,Home,58.00,4,0.05,220.42,0,4
ORD-00524,2025-06-15,CUST-0108,Midwest,Web,Electronics,152.24,2,0.10,274.02,0,4
ORD-00525,2025-01-25,CUST-0782,West,Mobile,Home,31.70,3,0.20,76.07,0,4
ORD-00526,2025-02-26,CUST-0073,Midwest,Web,Apparel,50.38,4,0.00,201.52,1,6
ORD-00527,2025-05-01,CUST-0009,Midwest,Web,Home,47.37,2,0.05,90.00,0,1
ORD-00528,2025-04-29,CUST-0533,Northeast,Store,Beauty,23.66,1,0.00,23.66,0,2
ORD-00529,2025-06-27,CUST-0199,Midwest,Web,Beauty,36.43,2,0.10,65.57,0,3
ORD-00530,2025-01-30,CUST-0689,South,Web,Apparel,26.35,1,0.15,22.40,0,9
ORD-00531,2025-06-23,CUST-0672,Midwest,Web,Apparel,44.31,2,0.00,88.62,0,6
ORD-00532,2025-05-01,CUST-0885,West,Mobile,Apparel,30.81,1,0.10,27.73,1,6
ORD-00533,2025-04-30,CUST-0703,South,Store,Beauty,41.22,3,0.10,111.28,0,3
ORD-00534,2025-05-06,CUST-0053,Northeast,Mobile,Home,52.95,1,0.00,52.95,1,6
ORD-00535,2025-05-30,CUST-0655,Northeast,Web,Apparel,45.15,1,0.15,38.37,1,5
ORD-00536,2025-06-30,CUST-0370,Northeast,Web,Electronics,119.92,2,0.00,239.85,0,4
ORD-00537,2025-07-11,CUST-0544,West,Mobile,Electronics,110.71,1,0.05,105.17,0,4
ORD-00538,2025-09-19,CUST-0339,Midwest,Web,Electronics,112.97,3,0.20,271.14,0,2
ORD-00539,2025-12-13,CUST-0463,Northeast,Mobile,Beauty,32.07,2,0.00,64.13,0,2
ORD-00540,2025-01-16,CUST-0225,Midwest,Store,Outdoors,70.32,1,0.10,63.29,1,1
ORD-00541,2025-01-16,CUST-0579,Midwest,Web,Outdoors,96.10,2,0.00,192.21,0,8
ORD-00542,2025-07-17,CUST-0473,South,Mobile,Beauty,26.15,2,0.15,44.45,0,8
ORD-00543,2025-02-06,CUST-0662,South,Web,Electronics,149.68,2,0.00,299.36,0,2
ORD-00544,2025-10-29,CUST-0382,West,Web,Outdoors,57.04,1,0.05,54.19,0,5
ORD-00545,2025-12-15,CUST-0785,West,Web,Home,82.24,1,0.05,78.13,0,7
ORD-00546,2025-08-15,CUST-0496,Midwest,Web,Home,103.10,3,0.05,293.84,0,5
